case,seed,gap,sigma,bias,retain,phase,kind,supplied_sigma,sigma_factor,method,status,seconds,surface_mae_mm,balanced_source_mae_mm,vertical_w1_mm,representation,model_k,n,risk_rms_mm,matched_rms_mm,coverage_1mm,single_false_split,posterior_brier,upper_mass,upper_mass_error,source_gap_error_mm,cross_midplane_mass,fitted_gap_error_mm,dual_missed,ratio,dependence,weighted_reference_near_mass
s9190101_g2_n1_p0.2_l1,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_posterior_draw,OK,0.030213999998522922,0.06504863986802241,0.15650552736278833,0.06726110613441094,points,2,768,0.30775826280100427,0.30775826280100427,0.9830729166666666,,0.009877993832647475,0.19921875,0.0013020833333333426,0.033976018592480894,0.035735437201235246,0.017800300518617806,0,0.2,1.0,
s9190101_g2_n1_p0.2_l1,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_quota_map,OK,0.030213424004614353,0.06511817229192327,0.11739703071421091,0.07032650562526406,points,2,768,0.22293996641126546,0.22293996641126546,0.9921875,,0.009877993832647475,0.203125,0.0026041666666666574,0.054498536654676855,0.013811920978044756,0.017800300518617806,0,0.2,1.0,
s9190101_g2_n1_p0.2_l1,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_weighted_measure,OK,0.03021276299841702,0.065107371014932,0.1635763132942017,0.06910247990230665,weighted,2,768,0.3368111444733238,,,,0.009877993832647475,0.2025183877991936,0.0019975544658602518,0.048159403130966005,0.03925000317063254,0.017800300518617806,0,0.2,1.0,0.9736345261621968
s9190101_g2_n1_p0.5_l0,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_identity,OK,0.030036572003155015,0.6665256676909886,0.8064549439556361,0.6690500216647748,points,0,768,1.0189726073613115,1.0189726073613115,0.7122395833333334,,,0.51953125,0.01953125,0.02618842120828946,0.14973958333333334,,,0.5,0.0,
s9190101_g2_n1_p0.5_l0,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_map,OK,0.030029087007278576,0.07652588512623132,0.3772108698023108,0.14581895464639574,points,2,768,0.7945922680630755,0.7945922680630755,0.8606770833333334,,0.11153587435612267,0.5416666666666666,0.04166666666666663,0.6090243278382461,0.15625,0.021765470194970327,0,0.5,0.0,
s9190101_g2_n1_p0.5_l0,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_mean,OK,0.030034247000003234,0.3304333059206,0.45936335632469744,0.3369277887200214,points,2,768,0.6693736100736812,0.6693736100736812,0.8567708333333334,,0.11153587435612267,0.5416666666666666,0.04166666666666663,0.8812561704624611,0.15625,0.021765470194970327,0,0.5,0.0,
s9190101_g2_n1_p0.5_l0,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_posterior_draw,OK,0.030036088995984755,0.07628799478300059,0.5317716434911127,0.15887878040447123,points,2,768,0.9767328263572022,0.9767328263572022,0.7838541666666666,,0.11153587435612267,0.5494791666666666,0.04947916666666663,0.9354552110468091,0.23697916666666666,0.021765470194970327,0,0.5,0.0,
s9190101_g2_n1_p0.5_l0,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_quota_map,OK,0.030035599003895186,0.07661090649418041,0.3750677725560462,0.125852422847452,points,2,768,0.7926577209128137,0.7926577209128137,0.8619791666666666,,0.11153587435612267,0.5299479166666666,0.02994791666666663,0.6037593135929471,0.15494791666666669,0.021765470194970327,0,0.5,0.0,
s9190101_g2_n1_p0.5_l0,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_weighted_measure,OK,0.03003499899932649,0.07661445899315471,0.5075843728097698,0.12521921954143056,weighted,2,768,0.9518540227600294,,,,0.11153587435612267,0.5295257936432153,0.02952579364321528,0.8812561704624611,0.22357527749570333,0.021765470194970327,0,0.5,0.0,0.7951796320881477
s9190101_g2_n1_p0.5_l1,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_identity,OK,0.030288692010799423,0.6695534421682452,0.8064549439556361,0.6725462775518923,points,0,768,1.0189726073613115,1.0189726073613115,0.7213541666666666,,,0.5260416666666666,0.02604166666666663,0.08855384293629065,0.14322916666666669,,,0.5,1.0,
s9190101_g2_n1_p0.5_l1,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_map,OK,0.03028090699808672,0.06614455419907599,0.08423612523230872,0.07914972887651656,points,2,768,0.21010891060899273,0.21010891060899273,0.9934895833333334,,0.00811802598233536,0.5065104166666666,0.00651041666666663,0.07802308980384032,0.009114583333333334,0.003556151196378199,0,0.5,1.0,
s9190101_g2_n1_p0.5_l1,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_mean,OK,0.030286175999208353,0.09155950630751526,0.1006079955452653,0.09595502208247594,points,2,768,0.19797722692700662,0.19797722692700662,0.9947916666666666,,0.00811802598233536,0.5078125,0.0078125,0.02390169777754636,0.0078125,0.003556151196378199,0,0.5,1.0,
s9190101_g2_n1_p0.5_l1,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_posterior_draw,OK,0.0302881410025293,0.06611457217531684,0.1093203013842183,0.06862550615162025,points,2,768,0.3076445893478074,0.3076445893478074,0.98046875,,0.00811802598233536,0.5013020833333334,0.0013020833333333703,0.025847148366434425,0.022135416666666664,0.003556151196378199,0,0.5,1.0,
s9190101_g2_n1_p0.5_l1,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_quota_map,OK,0.030287572997622192,0.06614918460427961,0.08684492230417902,0.08175852594838669,points,2,768,0.22229194341048733,0.22229194341048733,0.9921875,,0.00811802598233536,0.5078125,0.0078125,0.07280549566009942,0.010416666666666668,0.003556151196378199,0,0.5,1.0,
s9190101_g2_n1_p0.5_l1,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_weighted_measure,OK,0.030286982000689022,0.0661367768133322,0.11059381095694251,0.08223563840533926,weighted,2,768,0.3121105957439342,,,,0.00811802598233536,0.5081010872785815,0.008101087278581498,0.02390169777754636,0.022620916059265642,0.003556151196378199,0,0.5,1.0,0.9773790839407344
s9190101_g2_n1_p0.8_l0,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_identity,OK,0.02842783200321719,0.6644221083120164,0.803512946958612,0.6867782273846827,points,0,768,1.0189726073613115,1.0189726073613115,0.71484375,,,0.7252604166666666,0.07421875,0.10329651994017075,0.1763716739286772,,,0.8,0.0,
s9190101_g2_n1_p0.8_l0,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_map,OK,0.028420367001672275,0.04371142158806113,0.48775688162893904,0.14031568186540913,points,2,768,0.6691789414658031,0.6691789414658031,0.8971354166666666,,0.08724753824812019,0.8515625,0.05208333333333337,0.9261225470972154,0.22327509623926564,0.05780312530830467,0,0.8,0.0,
s9190101_g2_n1_p0.8_l0,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_mean,OK,0.028425616008462384,0.2270467714741259,0.5756877342745325,0.25207137242082295,points,2,768,0.5954890693277228,0.5954890693277228,0.8958333333333334,,0.08724753824812019,0.8541666666666666,0.0546875,1.1350251121586303,0.22570751723846189,0.05780312530830467,0,0.8,0.0,
s9190101_g2_n1_p0.8_l0,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_posterior_draw,OK,0.028427324010408483,0.044647087631260934,0.6346446305591827,0.07090054465495169,points,2,768,0.8486897632718473,0.8486897632718473,0.828125,,0.08724753824812019,0.8138020833333334,0.01432291666666674,1.22292808920237,0.29968484284445196,0.05780312530830467,0,0.8,0.0,
s9190101_g2_n1_p0.8_l0,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_quota_map,OK,0.028426860008039512,0.04475619875837503,0.44650425487781553,0.07099814444171676,points,2,768,0.6916494751300414,0.6916494751300414,0.8932291666666666,,0.08724753824812019,0.8138020833333334,0.01432291666666674,0.8443315665669231,0.20221879098100598,0.05780312530830467,0,0.8,0.0,
s9190101_g2_n1_p0.8_l0,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_weighted_measure,OK,0.028426346005289815,0.045049643532328563,0.5908963967205947,0.07244034190134946,weighted,2,768,0.8135697889620638,,,,0.08724753824812019,0.814423132572029,0.0149439659053624,1.1350251121586303,0.27705506257109697,0.05780312530830467,0,0.8,0.0,0.8482916849121046
s9190101_g2_n1_p0.8_l1,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_identity,OK,0.029106344998581335,0.6833949682940719,0.8296968552464449,0.7055329347770494,points,0,768,1.0189726073613115,1.0189726073613115,0.7213541666666666,,,0.7369791666666666,0.0625,0.1597007713907086,0.1487372562291129,,,0.8,1.0,
s9190101_g2_n1_p0.8_l1,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_map,OK,0.029099109990056604,0.10580235315822173,0.15114302811457497,0.11361485315821818,points,2,768,0.27725942049028707,0.27725942049028707,0.9856770833333334,,0.011912322434467909,0.7955729166666666,0.00390625,0.14414641476278467,0.01868733871991201,0.22930157568360165,0,0.8,1.0,
s9190101_g2_n1_p0.8_l1,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_mean,OK,0.029104114990332164,0.11788050701136266,0.15316186685270558,0.11822483491804504,points,2,768,0.24091254257912542,0.24091254257912542,0.9830729166666666,,0.011912322434467909,0.7955729166666666,0.00390625,0.04368527910647391,0.022748424214222258,0.22930157568360165,0,0.8,1.0,
s9190101_g2_n1_p0.8_l1,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_posterior_draw,OK,0.02910588899976574,0.10617848031531756,0.17796548905468268,0.11659514698198062,points,2,768,0.3440197626415958,0.3440197626415958,0.9791666666666666,,0.011912322434467909,0.7942708333333334,0.005208333333333259,0.08619532468885716,0.03168492745039976,0.22930157568360165,0,0.8,1.0,
s9190101_g2_n1_p0.8_l1,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_quota_map,OK,0.029105413996148854,0.10590410101618224,0.15619664294864155,0.10850826768284536,points,2,768,0.27766817050336107,0.27766817050336107,0.9856770833333334,,0.011912322434467909,0.7981770833333334,0.0013020833333332593,0.13330121483031654,0.02111975971910825,0.22930157568360165,0,0.8,1.0,
s9190101_g2_n1_p0.8_l1,9190101,2.0,1.0,,,development,statistical,1.0,1.0,b_weighted_measure,OK,0.029104875997290947,0.10561512414385778,0.19565247952979314,0.10722555648555904,weighted,2,768,0.36413544924720037,,,,0.011912322434467909,0.7986739504958159,0.00080521617085072,0.04368527910647391,0.04121931392508478,0.22930157568360165,0,0.8,1.0,0.9730858687356918
s9190101_g2_n2_p0.2_l0,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_identity,OK,0.01967079599853605,1.1019466524863095,1.5549661065010185,1.350471865368556,points,0,768,2.037945214722623,2.037945214722623,0.4010416666666667,,,0.4036458333333333,0.20312499999999997,0.23655487297944777,0.33415119082871525,,,0.2,0.0,
s9190101_g2_n2_p0.2_l0,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_map,OK,0.01966493099462241,0.5062166655251182,1.0043931993265587,0.6477913124941497,points,1,768,0.8170960283899293,0.8170960283899293,0.7994791666666666,,0.20052083333333334,0.0,0.20052083333333334,2.0087863986531174,0.5,2.0,1,0.2,0.0,
s9190101_g2_n2_p0.2_l0,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_mean,OK,0.019668519002152607,0.5062166655251182,1.0043931993265587,0.6477913124941497,points,1,768,0.8170960283899293,0.8170960283899293,0.7994791666666666,,0.20052083333333334,0.0,0.20052083333333334,2.0087863986531174,0.5,2.0,1,0.2,0.0,
s9190101_g2_n2_p0.2_l0,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_posterior_draw,OK,0.019670352994580753,0.5062166655251182,1.0043931993265587,0.6477913124941497,points,1,768,0.8170960283899293,0.8170960283899293,0.7994791666666666,,0.20052083333333334,0.0,0.20052083333333334,2.0087863986531174,0.5,2.0,1,0.2,0.0,
s9190101_g2_n2_p0.2_l0,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_quota_map,OK,0.01966986700426787,0.5062166655251182,1.0043931993265587,0.6477913124941497,points,1,768,0.8170960283899293,0.8170960283899293,0.7994791666666666,,0.20052083333333334,0.0,0.20052083333333334,2.0087863986531174,0.5,2.0,1,0.2,0.0,
s9190101_g2_n2_p0.2_l0,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_weighted_measure,OK,0.019669279994559474,0.5062166655251182,1.0043931993265587,0.6477913124941497,weighted,1,768,0.8170960283899293,,,,0.20052083333333334,0.0,0.20052083333333334,2.0087863986531174,0.5,2.0,1,0.2,0.0,0.8268229166666671
s9190101_g2_n2_p0.2_l1,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_identity,OK,0.028888476997963153,1.143126170841192,1.6064563300317354,1.3799889892000552,points,0,768,2.037945214722623,2.037945214722623,0.40625,,,0.3958333333333333,0.19531249999999997,0.15181362977229984,0.3130208553661322,,,0.2,1.0,
s9190101_g2_n2_p0.2_l1,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_map,OK,0.028881066988105886,0.151587362334465,0.320098491467969,0.15566755850367367,points,2,768,0.3936519420372819,0.3936519420372819,0.9791666666666666,,0.02505815164372018,0.19791666666666666,0.002604166666666685,0.19039723261315222,0.043043275942298745,0.20105643338942514,0,0.2,1.0,
s9190101_g2_n2_p0.2_l1,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_mean,OK,0.028885765990708023,0.18628886639188677,0.25907472571329176,0.18851863006585337,points,2,768,0.3469511650308952,0.3469511650308952,0.9765625,,0.02505815164372018,0.21484375,0.014322916666666657,0.12990326756708837,0.029263082194678283,0.20105643338942514,0,0.2,1.0,
s9190101_g2_n2_p0.2_l1,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_posterior_draw,OK,0.028887995998957194,0.15106377787251335,0.41610036627587677,0.1588749264291449,points,2,768,0.5637208855604368,0.5637208855604368,0.9479166666666666,,0.02505815164372018,0.1953125,0.005208333333333343,0.08847090977871375,0.10639197935614875,0.20105643338942514,0,0.2,1.0,
s9190101_g2_n2_p0.2_l1,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_quota_map,OK,0.028887485997984186,0.15080198564153754,0.3338397992100851,0.1610510358718239,points,2,768,0.4087682896359036,0.4087682896359036,0.9765625,,0.02505815164372018,0.19401041666666666,0.006510416666666685,0.14751950988478635,0.05278353568255849,0.20105643338942514,0,0.2,1.0,
s9190101_g2_n2_p0.2_l1,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_weighted_measure,OK,0.028886838990729302,0.15082762253964807,0.4304831021622345,0.16047168710074142,weighted,2,768,0.5832813185088622,,,,0.02505815164372018,0.19413863600779732,0.006382197325536021,0.12990326756708837,0.1158039047297685,0.20105643338942514,0,0.2,1.0,0.929563542020422
s9190101_g2_n2_p0.5_l0,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_identity,OK,0.02800963699701242,1.1544102307753732,1.6129098879112722,1.1577334572401026,points,0,768,2.037945214722623,2.037945214722623,0.3932291666666667,,,0.5234375,0.0234375,0.05237684241657847,0.3151041666666667,,,0.5,0.0,
s9190101_g2_n2_p0.5_l0,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_map,OK,0.02800281799864024,0.3945765090869036,0.9123479220953401,0.6460640059559453,points,2,768,1.1580398790781499,1.1580398790781499,0.65625,,0.2253902528907874,0.24869791666666666,0.25130208333333337,1.405626774192973,0.3658854166666667,0.21533678482212038,0,0.5,0.0,
s9190101_g2_n2_p0.5_l0,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_mean,OK,0.02800725999986753,0.6132058763957499,0.807643358729601,0.6140568183434874,points,2,768,0.9144685956774926,0.9144685956774926,0.70703125,,0.2253902528907874,0.5221354166666666,0.02213541666666663,1.5582310927298217,0.31119791666666663,0.21533678482212038,0,0.5,0.0,
s9190101_g2_n2_p0.5_l0,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_posterior_draw,OK,0.028009166999254376,0.41755401621139027,1.0582567925010788,0.5534786299996803,points,2,768,1.3364711692556537,1.3364711692556537,0.6041666666666666,,0.2253902528907874,0.35546875,0.14453125,1.636391022611944,0.41796875,0.21533678482212038,0,0.5,0.0,
s9190101_g2_n2_p0.5_l0,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_quota_map,OK,0.028008570006932132,0.41531092470282654,0.9253007998665628,0.5600788404659919,points,2,768,1.1912257570014122,1.1912257570014122,0.6783854166666666,,0.2253902528907874,0.3450520833333333,0.15494791666666669,1.3017828624044365,0.34244791666666663,0.21533678482212038,0,0.5,0.0,
s9190101_g2_n2_p0.5_l0,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_weighted_measure,OK,0.028008080000290647,0.4152948770270833,1.0258790341101665,0.561733218539176,weighted,2,768,1.301844194291515,,,,0.2253902528907874,0.344943705899283,0.15505629410071697,1.5582310927298217,0.4003281071827053,0.21533678482212038,0,0.5,0.0,0.6267522925686757
s9190101_g2_n2_p0.5_l1,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_identity,OK,0.019839316999423318,1.1734112240566121,1.6129098879112722,1.1735332605905073,points,0,768,2.037945214722623,2.037945214722623,0.40625,,,0.50390625,0.00390625,0.17710768587258174,0.3033854166666667,,,0.5,1.0,
s9190101_g2_n2_p0.5_l1,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_map,OK,0.019831580997561105,0.42153744330375154,0.4276932059669335,0.42619059172185225,points,1,768,0.5134600877397438,0.5134600877397438,0.9609375,,0.5,0.5390625,0.0390625,0.273351474425624,0.0390625,2.0,1,0.5,1.0,
s9190101_g2_n2_p0.5_l1,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_mean,OK,0.01983711399952881,0.42153744330375154,0.4276932059669335,0.42619059172185225,points,1,768,0.5134600877397438,0.5134600877397438,0.9609375,,0.5,0.5390625,0.0390625,0.273351474425624,0.0390625,2.0,1,0.5,1.0,
s9190101_g2_n2_p0.5_l1,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_posterior_draw,OK,0.019838787004118785,0.42153744330375154,0.4276932059669335,0.42619059172185225,points,1,768,0.5134600877397438,0.5134600877397438,0.9609375,,0.5,0.5390625,0.0390625,0.273351474425624,0.0390625,2.0,1,0.5,1.0,
s9190101_g2_n2_p0.5_l1,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_quota_map,OK,0.019838250998873264,0.42153744330375154,0.4276932059669335,0.42619059172185225,points,1,768,0.5134600877397438,0.5134600877397438,0.9609375,,0.5,0.5390625,0.0390625,0.273351474425624,0.0390625,2.0,1,0.5,1.0,
s9190101_g2_n2_p0.5_l1,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_weighted_measure,OK,0.019837775005726144,0.42153744330375154,0.4276932059669335,0.42619059172185225,weighted,1,768,0.5134600877397438,,,,0.5,0.5390625,0.0390625,0.273351474425624,0.0390625,2.0,1,0.5,1.0,0.9609375000000007
s9190101_g2_n2_p0.8_l0,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_identity,OK,0.02059838800050784,1.1463054281880152,1.607025893917224,1.3225015687161932,points,0,768,2.037945214722623,2.037945214722623,0.3997395833333333,,,0.6197916666666666,0.1796875,0.20659303988034172,0.3357375523499302,,,0.8,0.0,
s9190101_g2_n2_p0.8_l0,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_map,OK,0.020589570005540736,0.29586666780821386,1.0029340575283268,0.515252969017332,points,1,768,0.8177198373121146,0.8177198373121146,0.7994791666666666,,0.7994791666666666,1.0,0.20052083333333337,2.0058681150566535,0.5,2.0,1,0.8,0.0,
s9190101_g2_n2_p0.8_l0,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_mean,OK,0.020595388996298425,0.29586666780821386,1.0029340575283268,0.515252969017332,points,1,768,0.8177198373121146,0.8177198373121146,0.7994791666666666,,0.7994791666666666,1.0,0.20052083333333337,2.0058681150566535,0.5,2.0,1,0.8,0.0,
s9190101_g2_n2_p0.8_l0,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_posterior_draw,OK,0.020597694005118683,0.29586666780821386,1.0029340575283268,0.515252969017332,points,1,768,0.8177198373121146,0.8177198373121146,0.7994791666666666,,0.7994791666666666,1.0,0.20052083333333337,2.0058681150566535,0.5,2.0,1,0.8,0.0,
s9190101_g2_n2_p0.8_l0,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_quota_map,OK,0.020597046008333564,0.29586666780821386,1.0029340575283268,0.515252969017332,points,1,768,0.8177198373121146,0.8177198373121146,0.7994791666666666,,0.7994791666666666,1.0,0.20052083333333337,2.0058681150566535,0.5,2.0,1,0.8,0.0,
s9190101_g2_n2_p0.8_l0,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_weighted_measure,OK,0.02059630400617607,0.29586666780821386,1.0029340575283268,0.515252969017332,weighted,1,768,0.8177198373121146,,,,0.7994791666666666,1.0,0.20052083333333337,2.0058681150566535,0.5,2.0,1,0.8,0.0,0.8255208333333337
s9190101_g2_n2_p0.8_l1,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_identity,OK,0.030028969995328225,1.2029315176094968,1.6593937104928898,1.3732976958422105,points,0,768,2.037945214722623,2.037945214722623,0.40625,,,0.6184895833333334,0.18098958333333326,0.3194015427814172,0.2878188586657642,,,0.8,1.0,
s9190101_g2_n2_p0.8_l1,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_map,OK,0.03001980199769605,0.2643292685602079,0.4743858419161807,0.28776676856021244,points,2,768,0.5405164107879216,0.5405164107879216,0.96484375,,0.027352193007286512,0.8111979166666666,0.01171875,0.3179055130287489,0.06983163416388172,0.7401018782415232,0,0.8,1.0,
s9190101_g2_n2_p0.8_l1,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_mean,OK,0.0300258889910765,0.24014134940503343,0.3318225176401144,0.2404948215320902,points,2,768,0.3905867773709291,0.3905867773709291,0.9661458333333334,,0.027352193007286512,0.8059895833333334,0.006510416666666741,0.07290334418485811,0.06090570667117899,0.7401018782415232,0,0.8,1.0,
s9190101_g2_n2_p0.8_l1,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_posterior_draw,OK,0.030028401990421116,0.26207606337339334,0.5923906615243215,0.29593023004006447,points,2,768,0.7071452734793764,0.7071452734793764,0.9309895833333334,,0.027352193007286512,0.81640625,0.01692708333333337,0.04258845208530593,0.13561275857692795,0.7401018782415232,0,0.8,1.0,
s9190101_g2_n2_p0.8_l1,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_quota_map,OK,0.030027653992874548,0.2643292685602079,0.4743858419161807,0.28776676856021244,points,2,768,0.5405164107879216,0.5405164107879216,0.96484375,,0.027352193007286512,0.8111979166666666,0.01171875,0.3179055130287489,0.06983163416388172,0.7401018782415232,0,0.8,1.0,
s9190101_g2_n2_p0.8_l1,9190101,2.0,2.0,,,development,statistical,2.0,1.0,b_weighted_measure,OK,0.030026859996723942,0.2630878639801646,0.5551219399256175,0.2866668650611221,weighted,2,768,0.6675564078731203,,,,0.027352193007286512,0.8112686672071451,0.011789500540478448,0.07290334418485811,0.11453839685569855,0.7401018782415232,0,0.8,1.0,0.9336137968929554
s9190101_g8_n1_p0.2_l0,9190101,8.0,1.0,,,development,statistical,1.0,1.0,b_identity,OK,0.04275797899754252,0.806454943955636,0.7774830532505093,0.8064549439556516,points,0,768,1.0189726073613115,1.0189726073613115,0.7135416666666666,,,0.20052083333333334,0.0,0.11827743648972255,0.0,,,0.2,0.0,
s9190101_g8_n1_p0.2_l0,9190101,8.0,1.0,,,development,statistical,1.0,1.0,b_map,OK,0.042748260995722376,0.07946207449750103,0.07347930771427644,0.0794620744975277,points,2,768,0.09522955769036048,0.09522955769036048,1.0,,3.6342511836157305e-08,0.20052083333333334,0.0,0.11844738779801567,0.0,0.11126822817112014,0,0.2,0.0,
s9190101_g8_n1_p0.2_l0,9190101,8.0,1.0,,,development,statistical,1.0,1.0,b_mean,OK,0.0427541129902238,0.07953606731393754,0.0735259283784852,0.0795360673139642,points,2,768,0.0953197840497278,0.0953197840497278,1.0,,3.6342511836157305e-08,0.20052083333333334,0.0,0.11854072200926602,0.0,0.11126822817112014,0,0.2,0.0,
s9190101_g8_n1_p0.2_l0,9190101,8.0,1.0,,,development,statistical,1.0,1.0,b_posterior_draw,OK,0.042757374001666903,0.07946207449750103,0.07347930771427644,0.0794620744975277,points,2,768,0.09522955769036048,0.09522955769036048,1.0,,3.6342511836157305e-08,0.20052083333333334,0.0,0.11844738779801567,0.0,0.11126822817112014,0,0.2,0.0,
s9190101_g8_n1_p0.2_l0,9190101,8.0,1.0,,,development,statistical,1.0,1.0,b_quota_map,OK,0.04275683900050353,0.07946207449750103,0.07347930771427644,0.0794620744975277,points,2,768,0.09522955769036048,0.09522955769036048,1.0,,3.6342511836157305e-08,0.20052083333333334,0.0,0.11844738779801567,0.0,0.11126822817112014,0,0.2,0.0,
s9190101_g8_n1_p0.2_l0,9190101,8.0,1.0,,,development,statistical,1.0,1.0,b_weighted_measure,OK,0.042756137001561,0.07946132389090028,0.0735259747258126,0.07953249260356472,weighted,2,768,0.09832541915096459,,,,3.6342511836157305e-08,0.20053017529743578,9.34196410243282e-06,0.11854072200926602,5.915666418349137e-06,0.11126822817112014,0,0.2,0.0,0.9999970355262879
s9190101_g8_n1_p0.2_l1,9190101,8.0,1.0,,,development,statistical,1.0,1.0,b_identity,OK,0.04006734500580933,0.806454943955636,0.8032281650158678,0.8064549439556515,points,0,768,1.0189726073613115,1.0189726073613115,0.7213541666666666,,,0.20052083333333334,0.0,0.07590681488615125,0.0,,,0.2,1.0,
s9190101_g8_n1_p0.2_l1,9190101,8.0,1.0,,,development,statistical,1.0,1.0,b_map,OK,0.04006018200016115,0.07041016619397135,0.08646311571931899,0.07041016619399951,points,2,768,0.08476512435160956,0.08476512435160956,1.0,,1.120219683871853e-10,0.20052083333333334,0.0,0.0758995057517513,0.0,0.030755874927398175,0,0.2,1.0,
s9190101_g8_n1_p0.2_l1,9190101,8.0,1.0,,,development,statistical,1.0,1.0,b_mean,OK,0.04006482999830041,0.07041319645242755,0.08646498112391364,0.07041319645245571,points,2,768,0.08476956581939808,0.08476956581939808,1.0,,1.120219683871853e-10,0.20052083333333334,0.0,0.07589561615275464,0.0,0.030755874927398175,0,0.2,1.0,
s9190101_g8_n1_p0.2_l1,9190101,8.0,1.0,,,development,statistical,1.0,1.0,b_posterior_draw,OK,0.04006688900699373,0.07041016619397135,0.08646311571931899,0.07041016619399951,points,2,768,0.08476512435160956,0.08476512435160956,1.0,,1.120219683871853e-10,0.20052083333333334,0.0,0.0758995057517513,0.0,0.030755874927398175,0,0.2,1.0,
s9190101_g8_n1_p0.2_l1,9190101,8.0,1.0,,,development,statistical,1.0,1.0,b_quota_map,OK,0.04006637999555096,0.07041016619397135,0.08646311571931899,0.07041016619399951,points,2,768,0.08476512435160956,0.08476512435160956,1.0,,1.120219683871853e-10,0.20052083333333334,0.0,0.0758995057517513,0.0,0.030755874927398175,0,0.2,1.0,
s9190101_g8_n1_p0.2_l1,9190101,8.0,1.0,,,development,statistical,1.0,1.0,b_weighted_measure,OK,0.04006581699650269,0.07041015449923001,0.08646505978810322,0.07041319645245286,weighted,2,768,0.08491333694023534,,,,1.120219683871853e-10,0.20052121357748462,3.8024415127679845e-07,0.07589561615275464,2.440381381097683e-07,0.030755874927398175,0,0.2,1.0,0.999999615760405
s9190101_g8_n1_p0.5_l0,9190101,8.0,1.0,,,development,statistical,1.0,1.0,b_identity,OK,0.030177059001289308,0.806454943955636,0.8064549439556361,0.8064549439556478,points,0,768,1.0189726073613115,1.0189726073613115,0.7109375,,,0.5,0.0,0.026188421208289014,0.0,,,0.5,0.0,
